star_id,planet_id,disposition,orbital_period,transit_duration,transit_depth,planet_radius,equilibrium_temp,insolation_flux,snr,stellar_teff,stellar_logg,stellar_radius,ra,dec,stellar_mag
11290515,K04716.01,CANDIDATE,5.8943338,3.475,28.9,0.61,1092.0,335.9,10.7,5929.0,4.357,1.145,288.34488,49.021938,12.322
6264750,K04715.01,CANDIDATE,53.285584,6.492,158.6,1.44,537.0,19.63,11.0,6015.0,4.297,1.057,283.57269,41.695728,13.98
12554634,K04714.01,CANDIDATE,2.049602348,1.061,186.1,1.08,1203.0,494.57,11.3,5356.0,4.589,0.78,289.18149,51.562538,15.277
5253802,K04713.01,CANDIDATE,8.7963166,4.696,96.5,1.36,882.0,142.92,11.9,5780.0,4.438,1.0,283.83884,40.421974,13.641
4374610,K04712.01,FALSE POSITIVE,1.44438449,2.704,75.4,1.08,1980.0,3622.28,10.8,6667.0,4.358,1.213,294.04175,39.457371,14.815
8355131,K04711.01,CANDIDATE,4.3638313,1.457,194.1,1.08,976.0,214.31,10.3,5623.0,4.596,0.763,287.50766,44.31424,15.642
9278216,K04710.01,CANDIDATE,9.4527721,3.817,197.3,1.3,832.0,113.38,11.3,5973.0,4.547,0.857,290.7377,45.725368,15.58
2303903,K04709.01,CANDIDATE,3.70858595,1.94,305.4,1.33,995.0,231.84,11.3,5420.0,4.596,0.771,291.64294,37.632408,15.947
8110733,K04708.01,FALSE POSITIVE,203.511886,3.671,167.1,2.07,442.0,9.02,9.3,6967.0,4.193,1.565,296.17621,43.931751,12.341
4680772,K04707.01,FALSE POSITIVE,26.190289,2.148,51.8,1.05,793.0,93.35,9.3,6434.0,4.208,1.441,297.77899,39.776001,11.66
10026502,K04706.01,CONFIRMED,101.952048,5.991,152.5,1.31,428.0,7.92,10.3,6210.0,4.407,1.054,297.27087,46.928421,13.658
5642688,K04705.01,CANDIDATE,1.4733245,1.406,124.0,1.03,1576.0,1453.8,11.9,5751.0,4.431,0.921,297.60236,40.803219,15.078
8104207,K04704.01,FALSE POSITIVE,177.8135,9.76,417.7,1.83,310.0,2.17,8.8,5822.0,4.529,0.898,294.12762,43.975128,15.234
6359175,K04703.01,FALSE POSITIVE,349.03703,4.76,777.0,2.27,231.0,0.67,11.6,5583.0,4.559,0.824,290.16418,41.782631,15.499
2831251,K04702.01,FALSE POSITIVE,5.81289843,3.979,76.3,0.93,1102.0,348.61,9.5,6175.0,4.41,1.041,285.56747,38.040691,14.51
8625732,K04701.01,FALSE POSITIVE,31.97181,12.277,117.4,0.95,521.0,17.43,11.1,5632.0,4.554,0.853,292.14804,44.70414,14.817
9413156,K04700.02,CANDIDATE,66.47762,4.487,553.5,1.83,388.0,5.34,9.1,5515.0,4.592,0.775,295.36145,45.914841,15.972
9413156,K04700.01,CANDIDATE,3.83488354,2.026,243.0,1.2,1003.0,239.15,10.9,5515.0,4.592,0.775,295.36145,45.914841,15.972
7891294,K04699.01,CANDIDATE,3.07714195,3.571,34.2,1.08,1493.0,1175.0,9.9,6108.0,4.251,1.336,291.88797,43.649811,12.889
10663738,K04698.01,CANDIDATE,8.5275894,2.959,112.5,1.28,1049.0,286.1,10.4,6469.0,4.385,1.193,291.12744,47.938801,14.765
9474483,K04697.01,FALSE POSITIVE,0.512583041,1.498,114.3,1.07,2363.0,7320.09,17.1,6077.0,4.471,0.999,295.46341,46.01123,15.484
9851845,K04696.01,FALSE POSITIVE,1.08195208,4.807,33.6,0.47,1526.0,1275.68,12.4,5233.0,4.489,0.824,299.0098,46.684738,13.881
4852297,K04695.01,FALSE POSITIVE,3.28931936,1.921,166.0,50.51,1364.0,818.01,11.1,6335.0,4.427,1.072,296.06665,39.938011,14.806
9457948,K04694.01,CANDIDATE,19.2527652,4.862,138.5,1.24,740.0,71.04,10.8,6258.0,4.442,1.046,288.70859,46.018188,14.851
8417078,K04693.01,CONFIRMED,23.6223571,6.852,57.0,1.07,797.0,95.35,11.4,6144.0,4.149,1.393,285.70346,44.422001,13.341
10972902,K04692.02,CANDIDATE,7.6720844,3.451,75.1,0.72,875.0,138.74,8.4,5972.0,4.57,0.807,290.44476,48.462891,14.766
10972902,K04692.01,FALSE POSITIVE,1.42856815,2.132,59.5,0.64,1547.0,1352.91,11.8,5979.0,4.557,0.822,290.44476,48.462891,14.766
9773980,K04691.01,CANDIDATE,3.3879165,1.818,78.6,1.09,1336.0,750.6,10.4,5702.0,4.247,1.245,293.28015,46.560089,14.491
9394768,K04690.01,FALSE POSITIVE,360.15417,12.806,790.6,2.99,270.0,1.25,11.1,6065.0,4.452,1.061,287.25299,45.90934,15.435
10292540,K04689.01,FALSE POSITIVE,1.085229874,0.652,238.1,1.37,1632.0,1675.45,7.6,5713.0,4.554,0.851,298.15717,47.331268,15.959
4851145,K04688.01,FALSE POSITIVE,1.23521458,0.918,89.5,0.93,1713.0,2032.78,5.0,5999.0,4.494,0.959,295.82114,39.975479,15.637
11092040,K04687.01,FALSE POSITIVE,419.92898,14.55,233.5,1.51,255.0,1.0,7.5,6047.0,4.431,0.988,295.53461,48.677391,14.755
5819801,K04686.01,CANDIDATE,11.8299383,5.168,41.4,1.6,1177.0,453.44,11.7,5747.0,3.802,2.431,298.90576,41.04261,12.327
3867794,K04685.01,CANDIDATE,0.494247662,1.2443,224.9,1.51,2257.0,6096.15,18.1,5763.0,4.484,0.998,295.73773,38.903912,15.666
9602775,K04684.01,FALSE POSITIVE,3.5564279,6.998,131.4,0.8,972.0,211.41,12.3,5404.0,4.638,0.694,297.19739,46.22826,15.927
4843592,K04683.01,FALSE POSITIVE,0.967073359,2.4875,773.5,28.15,1867.0,2870.56,92.4,5755.0,4.402,1.022,294.02347,39.92408,15.12
5024252,K04682.01,FALSE POSITIVE,2.15052332,3.447,115.5,1.17,1410.0,934.17,11.0,5780.0,4.438,1.0,295.29333,40.183308,13.322
3857860,K04681.01,FALSE POSITIVE,8.2344072,2.808,59.2,1.49,1263.0,601.05,11.5,6148.0,3.964,1.741,293.44537,38.929588,12.88
4587135,K04680.01,CANDIDATE,54.0812235,6.279,411.1,1.54,431.0,8.19,11.6,5757.0,4.597,0.762,297.59964,39.626339,15.487
6543645,K04679.01,FALSE POSITIVE,1.19550618,3.337,26.9,0.78,2152.0,5062.04,13.3,6088.0,4.15,1.463,297.53574,41.940571,13.45
4247811,K04678.01,FALSE POSITIVE,2.05048377,3.67,60.5,0.66,1339.0,761.65,14.3,5568.0,4.451,0.854,287.17123,39.388329,14.352
9838608,K04677.01,FALSE POSITIVE,1.33259494,2.783,92.7,0.89,1665.0,1814.46,7.8,6063.0,4.51,0.918,294.88477,46.646591,15.165
4953173,K04676.02,FALSE POSITIVE,3.36379289,23.7,136.3,44.77,1840.0,2712.28,36.9,5947.0,3.814,2.407,298.74335,40.07214,13.931
4953173,K04676.01,CANDIDATE,31.183688,6.14,139.8,3.21,876.0,139.27,7.9,5947.0,3.814,2.407,298.74335,40.07214,13.931
10130057,K04675.01,FALSE POSITIVE,2.17812826,2.601,100.8,0.81,1206.0,500.27,10.4,5426.0,4.579,0.805,287.14621,47.183529,15.613
6839010,K04674.01,CANDIDATE,4.84350003,3.045,50.2,0.9,1121.0,373.1,10.4,5762.0,4.348,1.056,282.58282,42.346352,13.59
10794509,K04673.01,FALSE POSITIVE,1.428596987,2.1401,50.0,1.62,2637.0,11425.1,26.1,6745.0,3.901,2.144,290.73431,48.16341,12.619
7283710,K04672.01,FALSE POSITIVE,353.40191,6.681,948.0,2.35,202.0,0.39,9.1,4957.0,4.561,0.763,292.32425,42.88496,15.687
5428471,K04671.01,FALSE POSITIVE,0.75499096,2.485,215.8,1.39,1949.0,3403.34,9.9,5743.0,4.466,0.946,284.34848,40.690659,15.708
9837828,K04670.01,CANDIDATE,6.80899076,2.077,1192.0,89.29,795.0,94.48,11.5,4992.0,4.483,0.854,294.58066,46.610592,16.303
2720828,K04669.01,FALSE POSITIVE,1.71659304,1.154,138.0,1.17,1607.0,1577.89,9.5,6192.0,4.467,0.987,293.14069,37.994469,14.971
8937762,K04668.01,FALSE POSITIVE,15.07277287,0.7794,345.0,1.73,635.0,38.57,13.0,5521.0,4.594,0.771,285.21283,45.2514,14.269
8359569,K04667.01,CANDIDATE,152.823896,7.734,456.2,2.45,395.0,5.77,9.9,6452.0,4.394,1.137,289.63535,44.379711,15.408
11337012,K04666.01,CANDIDATE,12.4019263,4.043,211.1,1.49,713.0,60.93,9.5,5555.0,4.514,0.832,284.04172,49.138199,15.355
7366895,K04665.01,FALSE POSITIVE,289.86046,11.103,234.5,1.5,279.0,1.43,10.3,5914.0,4.451,0.971,293.06857,42.957211,13.696
8984755,K04664.01,FALSE POSITIVE,0.734573766,1.295,68.4,0.86,2061.0,4270.04,11.4,5602.0,4.325,1.051,300.94925,45.247952,14.617
7515336,K04663.01,CANDIDATE,5.65690281,3.583,32.2,0.74,1159.0,425.7,10.4,5687.0,4.191,1.32,287.67059,43.197239,12.715
10407210,K04662.01,FALSE POSITIVE,0.933728755,4.363,13.5,0.72,2777.0,14057.75,17.9,6652.0,4.036,1.863,292.83698,47.55394,10.959
5962262,K04661.01,CONFIRMED,8.61742738,2.713,154.9,1.01,733.0,68.28,11.3,5009.0,4.491,0.84,292.46387,41.299068,14.79
5559651,K04660.01,FALSE POSITIVE,0.514771509,1.256,43.4,0.57,2113.0,4749.21,12.0,5730.0,4.545,0.87,298.22543,40.783989,14.198
2857607,K04659.01,CONFIRMED,41.8681996,5.783,150.7,1.25,492.0,13.89,12.5,5852.0,4.559,0.837,292.51468,38.02206,13.664
4946049,K04658.01,FALSE POSITIVE,1.8789138,4.279,30.2,1.9,3330.0,29112.69,17.8,8046.0,3.704,3.339,297.23672,40.034039,12.95
6527078,K04657.02,CANDIDATE,10.4314847,2.09,59.1,0.77,700.0,56.67,9.6,5361.0,4.588,0.774,293.29279,41.997589,13.241
6527078,K04657.01,CANDIDATE,7.57600886,3.361,49.0,0.54,778.0,86.87,12.5,5361.0,4.588,0.774,293.29279,41.997589,13.241
8107611,K04656.01,CANDIDATE,3.8183717,2.687,50.8,1.39,1683.0,1894.37,11.8,6738.0,4.109,1.692,295.24191,43.972599,13.821
2558163,K04655.01,CANDIDATE,17.543847,5.948,196.3,1.15,658.0,44.42,9.9,5957.0,4.579,0.791,287.06534,37.899479,15.388
5090803,K04654.01,FALSE POSITIVE,379.65261,19.04,82.3,1.2,330.0,2.8,8.0,6471.0,4.141,1.302,289.2247,40.260818,13.223
11181260,K04653.01,CANDIDATE,19.9778599,5.96,83.4,1.07,773.0,84.29,12.8,6392.0,4.399,1.162,286.56033,48.893051,13.52
5817685,K04652.01,FALSE POSITIVE,4.2059745,8.006,41.2,0.75,1263.0,601.3,7.7,5960.0,4.291,1.163,298.4985,41.08337,14.734
6717252,K04651.01,CANDIDATE,1.19260017,1.502,58.0,0.77,1726.0,2107.84,11.7,5600.0,4.349,1.013,298.08716,42.164349,13.818
9824928,K04650.01,FALSE POSITIVE,1.69999106,3.289,95.6,0.55,934.0,180.38,10.6,4289.0,4.684,0.554,289.05286,46.67593,15.928
4750669,K04649.01,CANDIDATE,3.38419892,1.485,228.2,1.2,1074.0,313.79,11.5,5613.0,4.581,0.795,292.96661,39.899639,15.446
10473272,K04648.01,FALSE POSITIVE,17.6604653,2.837,309.2,1.76,690.0,53.57,11.3,5910.0,4.505,0.94,293.05508,47.606739,15.768
9947653,K04647.02,CANDIDATE,12.008552,4.613,76.6,2.08,1016.0,251.93,11.8,5303.0,3.87,1.964,290.25931,46.885109,13.726
9947653,K04647.01,CANDIDATE,37.9043889,11.638,98.2,1.97,693.0,54.36,13.9,5303.0,3.87,1.964,290.25931,46.885109,13.726
12012439,K04646.01,FALSE POSITIVE,2.97607935,4.606,130.4,1.1,1144.0,404.28,14.1,5547.0,4.534,0.865,291.21246,50.45356,15.331
11076276,K04645.01,FALSE POSITIVE,1.4725859,2.953,84.4,0.93,1662.0,1801.98,13.3,6077.0,4.471,0.999,287.64566,48.638821,15.117
1721157,K04644.01,CANDIDATE,3.44928111,1.424,237.0,1.23,966.0,206.55,9.7,5119.0,4.591,0.781,291.45734,37.206841,15.144
11655826,K04643.01,CANDIDATE,5.59346375,1.668,236.5,1.43,1008.0,243.63,9.5,5874.0,4.498,0.933,288.44839,49.714031,15.308
4664743,K04642.01,FALSE POSITIVE,1.27839331,6.343,19.5,0.86,2853.0,15656.19,15.2,7758.0,4.106,1.918,294.46487,39.725391,13.107
3644505,K04641.01,FALSE POSITIVE,119.72007,9.48,115.6,1.26,410.0,6.67,9.0,5963.0,4.321,1.176,291.16129,38.710602,13.59
9412623,K04640.01,CONFIRMED,6.1082945,3.493,61.1,1.06,1267.0,608.39,10.8,6720.0,4.316,1.289,295.17538,45.930908,13.606
4825872,K04639.02,FALSE POSITIVE,29.6990126,1.849,93.3,1.93,880.0,141.6,7.4,6382.0,3.94,1.961,288.84711,39.934311,11.998
4825872,K04639.01,FALSE POSITIVE,169.894419,2.525,178.7,2.66,492.0,13.85,6.3,6382.0,3.94,1.961,288.84711,39.934311,11.998
9516728,K04638.01,FALSE POSITIVE,368.48518,11.26,301.8,1.98,283.0,1.52,13.7,6140.0,4.354,1.096,287.08252,46.104069,14.178
9457728,K04637.01,CANDIDATE,4.37992345,4.949,15.5,0.81,1608.0,1579.65,13.9,6311.0,3.993,1.918,288.59967,46.031712,10.438
9773270,K04636.01,CANDIDATE,122.749053,8.342,1041.2,6.13,348.0,3.48,15.0,5619.0,4.488,0.976,292.98517,46.506569,15.511
9873759,K04635.01,FALSE POSITIVE,4.99473798,3.05,99.5,0.82,917.0,167.06,17.5,5406.0,4.569,0.819,282.61804,46.787521,13.819
8196226,K04634.01,CANDIDATE,4.02745396,1.33,85.2,0.98,1250.0,577.46,10.8,6174.0,4.398,1.041,300.6496,44.05574,13.685
5954001,K04633.01,CANDIDATE,11.6933447,6.551,66.9,1.12,950.0,192.95,12.7,6049.0,4.248,1.354,289.77954,41.214409,13.848
6070337,K04632.01,CANDIDATE,40.0691482,2.928,784.1,13.25,458.0,10.42,10.5,5485.0,4.575,0.762,299.01312,41.329311,15.618
9602421,K04631.01,FALSE POSITIVE,3.55661906,5.396,23.3,0.72,1518.0,1254.47,11.4,6018.0,4.081,1.458,297.09583,46.211021,12.84
7834045,K04630.01,CANDIDATE,44.6966177,10.532,257.3,2.46,637.0,38.95,15.3,5929.0,4.123,1.518,295.59735,43.596401,14.875
2578017,K04629.01,FALSE POSITIVE,0.592562969,3.0869,1546.4,25.97,1967.0,3520.7,100.4,5728.0,4.575,0.804,291.91415,37.807819,15.784
7837733,K04628.01,FALSE POSITIVE,3.08723626,2.615,101.9,1.2,1451.0,1046.77,12.1,6418.0,4.395,1.171,296.66855,43.540569,14.966
6311891,K04627.01,CANDIDATE,7.51731745,2.484,170.7,1.19,861.0,129.74,10.7,5525.0,4.488,0.923,298.75836,41.631031,15.029
3539231,K04626.01,CANDIDATE,91.95723,10.471,308.4,2.66,497.0,14.41,12.3,5854.0,4.114,1.528,289.90417,38.651371,14.876
11519187,K04625.01,CONFIRMED,2.440839436,0.968,509.5,21.29,986.0,223.8,14.4,4803.0,4.623,0.698,297.05902,49.4785,15.877
5955621,K04624.01,FALSE POSITIVE,14.0801852,3.402,90.7,1.04,798.0,95.62,6.9,5984.0,4.421,1.089,290.27658,41.269341,12.966
9209183,K04623.01,FALSE POSITIVE,186.55347,13.57,334.5,1.86,341.0,3.18,11.0,6187.0,4.446,1.006,287.56268,45.679008,14.905
11284772,K04622.02,CANDIDATE,4.50158249,1.855,175.7,0.73,676.0,49.21,9.7,4339.0,4.711,0.553,284.56689,49.01255,15.142
11284772,K04622.01,CONFIRMED,207.24785,6.159,809.2,1.56,189.0,0.3,13.2,4339.0,4.711,0.553,284.56689,49.01255,15.142
11093335,K04621.01,FALSE POSITIVE,53.106597,2.914,82.4,2.2,860.0,129.19,7.3,7217.0,3.893,2.343,296.04196,48.681351,11.159
11137065,K04620.01,FALSE POSITIVE,0.933732791,3.056,96.9,0.9,1773.0,2344.56,13.8,5496.0,4.405,0.927,291.61646,48.775639,14.812
7741837,K04619.01,FALSE POSITIVE,62.366706,4.32,95.4,1.88,698.0,56.09,7.1,6749.0,4.031,1.9,287.39777,43.414341,11.208
6685646,K04618.01,FALSE POSITIVE,244.86662,10.56,289.5,1.46,273.0,1.31,9.7,5821.0,4.554,0.848,290.04114,42.10574,14.462
9701962,K04617.01,CONFIRMED,27.4784659,7.5,83.2,1.52,736.0,69.3,12.3,5432.0,3.993,1.707,287.93719,46.418491,13.63
9180566,K04616.01,FALSE POSITIVE,51.31346091,3.94,,,,,,,,,300.1965,45.513931,13.888
9345819,K04615.01,FALSE POSITIVE,1.04588635,2.833,102.7,1.1,1972.0,3582.91,13.2,6249.0,4.428,1.076,293.21414,45.82597,15.805
7583650,K04614.01,CANDIDATE,6.4546845,3.071,69.9,1.38,1244.0,565.72,10.8,6474.0,4.243,1.362,281.73087,43.282341,13.784
10220837,K04613.01,CONFIRMED,1.962282625,1.45,68.3,0.81,1448.0,1038.36,12.9,5726.0,4.418,0.979,296.58755,47.207161,13.885
8044600,K04612.01,FALSE POSITIVE,4.1083812,3.279,352.8,1.62,1058.0,295.63,11.4,5730.0,4.545,0.87,296.90204,43.839821,15.771
10801249,K04611.01,FALSE POSITIVE,1.67495622,2.994,35.9,0.77,1843.0,2732.19,15.3,6323.0,4.296,1.263,293.4678,48.12608,13.363
8573168,K04610.01,FALSE POSITIVE,0.89628253,1.397,86.4,0.76,1670.0,1848.85,13.0,5561.0,4.572,0.818,296.50925,44.625912,15.248
2972800,K04609.01,FALSE POSITIVE,361.43653,9.08,271.9,1.56,268.0,1.22,10.8,6028.0,4.398,0.938,286.78522,38.151642,13.791
7045435,K04608.01,FALSE POSITIVE,0.93479255,4.5838,247.5,24.75,2040.0,4108.03,78.3,6018.0,4.33,1.053,295.18976,42.523319,14.198
11912911,K04607.01,FALSE POSITIVE,3.74788208,4.183,153.4,0.94,979.0,216.97,13.6,5340.0,4.593,0.777,290.96017,50.284679,15.527
4845862,K04606.01,FALSE POSITIVE,2.44926655,2.988,108.2,0.76,1033.0,269.06,10.7,4840.0,4.551,0.749,294.60608,39.920361,15.238
12458605,K04605.01,CANDIDATE,7.7859111,7.788,45.5,0.68,939.0,183.92,12.0,6045.0,4.479,0.954,290.42307,51.388729,13.515
2853889,K04604.01,FALSE POSITIVE,24.1876477,2.654,194.8,118.8,782.0,88.31,11.4,6437.0,4.273,1.31,291.75128,38.034431,13.544
8430053,K04603.01,CANDIDATE,15.9513866,2.285,99.2,1.17,849.0,123.03,9.2,6451.0,4.375,1.168,291.53922,44.44706,13.629
6144039,K04602.01,CANDIDATE,2.85855049,2.341,85.4,1.23,1212.0,510.14,11.4,5441.0,4.415,0.964,297.23273,41.433411,14.636
11153476,K04601.01,CANDIDATE,7.94004281,3.282,81.9,0.98,1010.0,245.79,10.7,6278.0,4.425,1.081,298.43478,48.706139,13.757
2694632,K04600.01,FALSE POSITIVE,0.92225589,4.227,33.0,1.29,2206.0,5614.19,7.1,5631.0,4.114,1.485,286.37338,37.919003,12.352
7335972,K04599.01,FALSE POSITIVE,0.579770948,1.0377,467.9,2.4,1953.0,3425.06,44.3,5561.0,4.561,0.854,281.04361,42.975761,15.298
5476671,K04598.02,FALSE POSITIVE,0.824181335,2.4864,224.7,18.2,1912.0,3155.32,40.2,5977.0,4.514,0.883,298.75528,40.665218,14.638
5476671,K04598.01,FALSE POSITIVE,0.824180121,2.839,208.1,17.8,1912.0,3155.32,39.7,5977.0,4.514,0.883,298.75528,40.665218,14.638
10873178,K04597.01,CANDIDATE,4.82025124,2.129,94.1,0.78,1018.0,254.2,8.5,6035.0,4.591,0.777,296.3609,48.213001,14.639
8487838,K04596.01,FALSE POSITIVE,1.061937837,2.31,52.0,0.68,1757.0,2252.16,16.3,5893.0,4.505,0.941,288.95825,44.577999,14.171
12265786,K04595.01,CANDIDATE,0.597018404,0.4778,245.4,1.09,1578.0,1473.77,16.5,4985.0,4.675,0.63,295.41479,50.979012,15.509
5696918,K04594.01,FALSE POSITIVE,0.643007769,0.69,68.1,0.35,1070.0,311.13,10.3,3925.0,4.825,0.421,289.07382,40.977531,14.8
8295671,K04593.01,FALSE POSITIVE,0.981399749,0.5051,158.3,1.21,1820.0,2602.14,16.2,6038.0,4.524,0.898,290.3602,44.273361,14.652
12108364,K04592.01,FALSE POSITIVE,0.70544189,1.772,133.5,1.04,1960.0,3481.65,13.9,5838.0,4.529,0.897,289.97791,50.668259,15.826
5389956,K04591.01,CANDIDATE,1.80926734,2.469,98.0,0.89,1444.0,1028.71,10.9,5897.0,4.531,0.891,298.54257,40.51479,15.186
12204137,K04590.01,CANDIDATE,9.54060855,1.869,462.0,1.75,735.0,69.25,11.2,5271.0,4.522,0.831,288.87082,50.815559,15.836
10491525,K04589.01,FALSE POSITIVE,1.09844642,1.528,45.0,1.73,2921.0,17139.77,15.1,6403.0,3.772,2.391,298.90598,47.611359,13.19
8806985,K04588.01,CANDIDATE,7.53737498,3.966,41.1,0.93,1210.0,506.84,11.3,6483.0,4.206,1.436,286.51355,45.038044,12.912
5687700,K04587.01,CANDIDATE,6.36283414,3.752,159.4,1.12,956.0,197.84,9.9,5955.0,4.534,0.883,285.22415,40.958931,15.567
11506654,K04586.01,CANDIDATE,75.2116373,3.203,362.6,2.83,516.0,16.78,13.1,5818.0,4.165,1.5,291.51758,49.43462,14.39
9009036,K04585.01,CONFIRMED,6.76289308,6.204,50.9,1.21,1337.0,754.37,14.6,6547.0,4.122,1.63,286.54364,45.304871,13.499
8443265,K04584.01,FALSE POSITIVE,0.614701901,0.947,131.6,0.82,1656.0,1779.79,11.2,4954.0,4.563,0.724,296.20569,44.498989,15.893
9007151,K04583.01,CANDIDATE,330.906041,3.846,740.0,2.05,225.0,0.6,7.3,5461.0,4.589,0.769,285.66843,45.374771,15.77
7905106,K04582.01,CANDIDATE,4.22426989,4.22,13.6,0.35,1069.0,309.32,11.0,5735.0,4.501,0.883,296.33688,43.60009,11.756
2572029,K04581.01,CANDIDATE,6.0059966,3.096,39.2,0.73,1130.0,385.87,7.8,6103.0,4.331,1.16,290.60806,37.801891,13.549
8628761,K04580.01,CANDIDATE,6.30432354,2.508,40.0,1.23,1510.0,1229.72,10.7,6728.0,3.987,1.836,293.37381,44.727982,13.01
10140843,K04579.01,FALSE POSITIVE,367.19796,15.92,146.1,1.08,253.0,0.96,10.7,6054.0,4.525,0.889,291.73361,47.109161,13.592
9652655,K04578.01,FALSE POSITIVE,2.48882685,3.487,80.2,1.05,1477.0,1124.85,14.2,6246.0,4.433,1.092,293.26266,46.30888,14.768
10610039,K04577.02,CANDIDATE,3.07365139,2.102,90.5,0.79,1215.0,515.92,9.6,6068.0,4.565,0.831,295.6709,47.830399,14.894
10610039,K04577.01,CANDIDATE,105.997107,3.751,430.8,1.83,373.0,4.59,10.9,6068.0,4.565,0.831,295.6709,47.830399,14.894
8240746,K04576.01,FALSE POSITIVE,184.568,13.09,409.9,1.53,282.0,1.5,10.2,5680.0,4.595,0.75,294.43747,44.180901,15.185
9893468,K04575.01,CANDIDATE,201.325036,14.4,125.4,1.98,410.0,6.71,14.2,6120.0,4.093,1.699,292.93643,46.753021,13.174
6522745,K04574.01,FALSE POSITIVE,17.4453935,6.39,501.7,32.01,770.0,83.11,16.4,6260.0,4.433,1.063,291.9281,41.968441,15.954
4848321,K04573.01,FALSE POSITIVE,1.50178705,2.936,86.7,0.93,1617.0,1619.24,13.4,5964.0,4.471,0.987,295.19534,39.92725,15.028
6929285,K04572.01,FALSE POSITIVE,4.60690612,4.176,137.5,0.9,950.0,192.38,13.3,5529.0,4.583,0.775,284.65338,42.48835,15.069
6761777,K04571.01,CONFIRMED,47.3128645,11.444,217.4,3.71,658.0,44.26,17.6,5749.0,4.002,1.876,286.35922,42.227482,14.553
4060229,K04570.01,CANDIDATE,35.0175053,3.608,292.0,2.13,617.0,34.32,12.8,5944.0,4.293,1.123,292.35605,39.11945,14.638
6065351,K04569.01,FALSE POSITIVE,14.1166583,9.12,449.3,238.66,1205.0,497.8,5.9,6526.0,3.883,2.238,297.85822,41.330231,13.572
10407086,K04568.02,CANDIDATE,48.04066636,1.62,,,,,,,,,292.79254,47.576721,12.877
10407086,K04568.01,FALSE POSITIVE,0.933747395,4.798,30.9,1.24,2596.0,10738.05,26.7,5574.0,3.818,2.174,292.79254,47.576721,12.877
8332521,K04567.02,CANDIDATE,4.67250377,4.441,79.6,1.11,1149.0,412.73,13.8,6146.0,4.454,0.987,301.56284,44.240391,13.775
8332521,K04567.01,CANDIDATE,14.74426,8.168,113.6,8.1,784.0,89.04,11.9,6146.0,4.454,0.987,301.56284,44.240391,13.775
11650401,K04566.01,CONFIRMED,3.94660745,2.705,309.4,1.4,981.0,218.91,12.7,5376.0,4.576,0.806,284.87134,49.775909,15.923
8453851,K04565.01,FALSE POSITIVE,2.78801663,17.354,14.0,0.91,2287.0,6451.74,21.8,7523.0,3.986,2.206,298.96481,44.45277,12.133
6437617,K04564.01,FALSE POSITIVE,293.60581,11.07,165.3,1.37,295.0,1.79,8.4,6167.0,4.444,1.064,290.0632,41.81522,14.279
10585749,K04563.01,CANDIDATE,54.333582,10.545,152.0,1.7,513.0,16.37,10.5,5500.0,4.228,1.221,285.15942,47.88274,14.487
8652360,K04562.02,FALSE POSITIVE,0.968065631,1.772,92.5,0.68,1487.0,1157.58,14.0,5367.0,4.639,0.687,300.23587,44.76952,15.247
8652360,K04562.01,FALSE POSITIVE,0.96807117,1.677,104.8,0.72,1487.0,1157.58,15.4,5367.0,4.639,0.687,300.23587,44.76952,15.247
7747457,K04561.01,CONFIRMED,1.5184181,2.842,196.8,1.85,1926.0,3261.65,15.9,6302.0,4.259,1.269,289.87506,43.420959,14.118
5282437,K04560.01,FALSE POSITIVE,0.992799002,3.4878,1653.0,40.12,1933.0,3302.31,97.8,6217.0,4.472,0.989,293.94012,40.447189,15.106
7285673,K04559.01,FALSE POSITIVE,0.566801045,1.7499,188.3,1.42,2348.0,7209.06,34.9,6106.0,4.405,0.982,292.93552,42.824871,14.498
5431027,K04558.01,CANDIDATE,8.8233996,6.735,104.6,1.13,929.0,176.13,13.3,5602.0,4.269,1.121,285.59543,40.679722,14.598
10257229,K04557.01,CANDIDATE,5.75651958,2.309,65.3,0.83,1089.0,332.97,11.2,6208.0,4.454,1.024,283.70471,47.385288,13.666
10399321,K04556.01,FALSE POSITIVE,21.5819776,13.734,47.6,0.91,746.0,73.01,17.3,5601.0,4.144,1.342,289.61856,47.557968,11.981
7820699,K04555.01,CANDIDATE,364.08733,14.09,372.0,1.39,211.0,0.47,8.8,5376.0,4.601,0.727,291.22043,43.574268,14.816
6369131,K04554.01,CANDIDATE,8.0772455,7.272,79.2,2.61,1228.0,537.66,12.5,5684.0,3.915,2.032,293.43478,41.716881,14.579
6126076,K04553.01,FALSE POSITIVE,0.909314811,2.2053,40.5,0.99,2503.0,9311.68,30.2,6508.0,4.163,1.447,292.61426,41.437229,12.73
6119923,K04552.01,FALSE POSITIVE,134.4665,5.27,1032.0,2.48,280.0,1.45,6.7,4891.0,4.524,0.791,290.62686,41.4604,15.126
11769689,K04551.01,CANDIDATE,14.7179342,5.844,132.3,1.25,784.0,89.3,12.7,6102.0,4.449,1.018,295.09201,49.940079,14.654
5977470,K04550.01,CONFIRMED,140.251943,6.576,567.7,1.84,271.0,1.28,11.9,4821.0,4.529,0.788,296.45776,41.266022,15.429
6523058,K04549.01,CANDIDATE,2.0481582,1.899,183.3,1.16,1346.0,773.92,11.7,5799.0,4.548,0.86,292.02621,41.984119,15.98
