planet_id,star_id,disposition,orbital_period,transit_duration,transit_depth,planet_radius,equilibrium_temp,insolation_flux,stellar_teff,stellar_logg,stellar_radius,ra,dec,stellar_mag,stellar_dist,disposition_aligned
1174.01,154089169,CP,8.9534775,2.696,1136.0,2.35888,723.0,45.5604,5029.5,4.61,0.76,209.217175,68.618211,10.2549,94.6375,CONFIRMED
1175.01,30329585,FP,7.5022708,2.605,1760.0,5.55812,940.0,129.866,6229.0,4.31,1.27,289.238688,31.323574,10.2026,216.517,FALSE POSITIVE
1176.01,230088370,PC,14.0077666,5.8727493,5924.8349672,12.4023108,1028.5320293,264.4796635,6557.7,4.18,1.57435,247.35668,71.505873,10.1772,295.561,CANDIDATE
1177.01,169177766,FP,1.692892,2.886,1418.0,11.2371,5800.0,187927.0,9121.5,4.21,2.1,297.30004,41.326844,10.1617,602.899,FALSE POSITIVE
1178.01,359496368,FP,2.6652007,3.49,819.0,2.35964,2045.0,2905.35,4043.4,4.69,0.56,279.101036,55.391781,10.1358,36.7224,FALSE POSITIVE
1179.01,148914726,APC,1.2615323,1.039,2841.0,8.67407,1715.0,1437.18,4927.9,4.57,0.78,187.055897,67.240043,10.1313,86.444,CANDIDATE
118.01,266980320,CP,6.0344667,1.89,1800.0,4.44029,788.0,64.2648,5586.0,4.36763,1.05,349.559266,-56.903986,9.179,94.1719,CONFIRMED
1180.01,158002130,CP,9.6867516,2.512,1669.0,3.00336,707.0,41.6645,4738.1,4.59,0.73,214.555774,82.193764,10.112,72.0238,CONFIRMED
1181.01,229510866,CP,2.1031647,5.059,7142.0,16.7087,3037.0,14140.0,6122.0,3.93,1.93,297.215817,64.354351,10.079,302.819,CONFIRMED
1182.01,341544930,FP,7.6416041,2.654,6025.0,27.538,1303.0,478.683,6496.7,,2.05,201.614657,65.306346,10.0049,,FALSE POSITIVE
1183.01,258777137,FP,5.9294088,2.933,10226.0,10.8101,,456.893,5095.6,,1.06,286.74712,71.712377,9.9478,112.868,FALSE POSITIVE
1184.01,233087860,CP,5.7484439,1.76,1041.0,2.35215,820.0,75.272,4534.0,4.61,0.69,272.20452,60.678785,9.9469,58.5946,CONFIRMED
1185.01,83210867,FP,1.1967018,1.879,824.0,10.3239,3534.0,25917.9,5997.0,4.0,1.73,297.459433,34.829667,9.94025,246.798,FALSE POSITIVE
1186.01,289539327,FP,11.2464616,7.391,7576.0,17.6677,1218.0,365.938,6115.7,3.89,2.01,251.633465,65.715035,9.92402,294.85,FALSE POSITIVE
1187.01,372757221,PC,2.5941968,0.861,907.0,4.47229,1159.0,300.014,6389.0,4.26,1.4,162.893176,81.322174,9.9002,221.071,CANDIDATE
1188.01,15247229,FP,8.5112,3.486,4172.76,,,,8156.0,4.35,,306.730853,38.93227,9.886581,347.452,FALSE POSITIVE
1189.01,112026224,PC,3.9687994,1.07,1760.0,,,,5286.9,,,292.223229,24.20119,9.8744,,CANDIDATE
119.01,278683844,PC,5.5411114,2.467,633.0,2.04482,1117.0,258.843,5332.0,4.56429,0.82,99.238421,-58.016153,9.2789,66.6187,CANDIDATE
119.02,278683844,PC,10.6917268,3.002,535.0,1.79811,710.0,42.2657,5332.0,4.56429,0.82,99.238421,-58.016153,9.2789,66.6187,CANDIDATE
1190.01,287196418,APC,3.6950015,4.515,7655.0,14.1288,1904.0,2184.62,7106.7,4.2,1.63,292.734132,59.403853,9.80529,280.948,CANDIDATE
1191.01,237185205,FP,15.7335693,3.288,2540.0,24.3218,1219.0,367.588,6800.0,3.91,2.21,283.526697,37.720014,9.7831,355.809,FALSE POSITIVE
1192.01,158276040,APC,45.9403293,3.768,14807.0,28.3312,,20.4053,6479.3,,1.28,286.550056,44.0808,10.4999,283.025,CANDIDATE
1193.01,89643259,FP,2.2219839,1.996,4394.0,15.4416,,7790.56,7166.8,,1.87,301.41088,33.049205,10.4813,501.963,FALSE POSITIVE
1194.01,147950620,CP,2.3106428,1.294,6911.0,8.76741,1052.0,203.685,5339.9,4.41,0.99,167.821481,69.964775,10.4782,149.667,CONFIRMED
1195.01,24364065,FP,4.05135,2.4,1132.23,14.2359,,,4974.4,,3.85,291.12047,33.273702,10.4717,500.014,FALSE POSITIVE
1196.01,69068526,PC,5.5376617,2.517,5390.0,15.6557,1206.0,351.929,6689.0,3.96,2.06,291.707693,17.808736,10.4318,424.442,CANDIDATE
1197.01,92677094,PC,4.5960377,4.744,5000.0,16.2166,1937.0,2340.04,7649.0,4.04,2.12,293.26832,15.736136,10.4247,405.634,CANDIDATE
1199.01,99869022,CP,3.6714717,2.149,4340.0,10.678,1182.0,324.114,5618.0,4.06,1.54,166.880658,61.352572,10.4221,248.427,CONFIRMED
120.01,394137592,CP,11.535076,8.555958,2389.90616,12.215808,,,5479.3,3.77,2.48771,4.447163,-66.358928,7.1062,79.5702,CONFIRMED
1200.01,288185138,FP,0.8352406,1.043,2065.0,6.4875,2345.0,5021.63,6105.0,4.31,1.24,222.841424,82.952258,10.402,224.444,FALSE POSITIVE
1201.01,29960110,CP,2.4919771,1.4338141,2093.9594201,2.2187585,639.9817426,39.6452664,3948.0,4.68962,0.482388,42.2477,-14.537283,10.9473,37.8871,CONFIRMED
1202.01,327017634,FP,,2.726775,878.134108,1.710706,448.0162269,9.5212941,3773.0,4.438,0.577983,210.427355,-63.852645,8.386,818.829,FALSE POSITIVE
1203.01,23434737,CP,25.5195307,6.6877451,558.3758637,2.9641461,662.8890748,45.6335702,5742.22,4.29,1.17321,168.226736,-34.406937,7.9995,64.9943,CONFIRMED
1204.01,467666275,PC,1.3812115,2.7372191,117.7553083,2.2402361,2222.614552,5767.3673643,6711.0,4.06358,1.7756799,169.119109,-60.567675,8.004,106.505,CANDIDATE
1205.01,287776397,PC,2.3922703,9.0053425,63.575141,3.5905923,2954.822621,18015.5142019,6090.0,3.29864,4.1956,127.128017,-74.954728,8.3902,309.932,CANDIDATE
1206.01,308034948,FP,0.831542,1.985538,248.969585,1.881684,1999.3796659,3776.6095365,5824.0,4.438,1.1512,180.325704,-60.200439,8.6014,1698.55,FALSE POSITIVE
1207.01,364393429,PC,2.6282553,2.0930597,75.2858004,0.9817044,1418.1144376,955.7979966,6282.0,4.37809,1.10743,116.594329,-64.056009,9.2397,113.758,CANDIDATE
1208.01,273985865,PC,3.4239436,1.9601023,443.6391381,1.7581475,1056.3800546,294.3078003,5626.0,4.56195,0.823019,30.508742,-83.227962,10.5924,134.757,CANDIDATE
1208.02,273985865,PC,10.983042,3.7478987,725.1724567,2.5070075,716.2888325,62.2119369,5626.0,4.56195,0.823019,30.508742,-83.227962,10.5924,134.757,CANDIDATE
1208.03,273985865,PC,17.726449,3.4404719,747.7725499,2.261664,610.6445415,32.8605569,5626.0,4.56195,0.823019,30.508742,-83.227962,10.5924,134.757,CANDIDATE
1209.01,30037565,PC,40.7199388,4.2436925,355.619391,3.2352713,668.3063106,47.143655,5914.0,3.98,1.55953,73.541918,-70.379109,9.597,173.833,CANDIDATE
121.01,207081058,APC,14.7741056,5.504,15041.0,15.3936,928.0,123.522,6053.0,4.3135,1.23,331.867517,-41.815511,9.9358,182.169,CANDIDATE
1210.01,33878688,FP,79.3739596,5.392,1227.0,2.17454,368.0,3.05331,5168.33,4.60584,0.77,66.221959,-73.333516,11.1762,144.133,FALSE POSITIVE
1211.01,50312495,PC,18.1663644,2.464,624.0,2.80447,562.0,16.6472,5572.9,3.83,1.14,31.178933,-73.126759,9.8135,133.335,CANDIDATE
1212.01,389924075,PC,105.5850893,11.6068811,462.9116325,2.5033335,429.5758177,8.047858,5909.57,4.26154,1.1142,87.874157,-70.991808,10.4016,190.986,CANDIDATE
1213.01,399144800,FP,27.2149622,3.7190483,4731.4046225,8.3475973,573.0537137,25.4860381,6270.0,4.54537,0.989667,163.198824,-67.387472,10.6392,161.33,FALSE POSITIVE
1214.01,451606970,PC,19.1807264,3.9621084,544.5602695,2.4311768,611.0168649,32.9407734,5262.4,3.98,0.937973,285.049519,-84.448187,10.0329,107.048,CANDIDATE
1215.01,453260209,PC,1.2124493,0.9984653,501.2911711,0.879419,1092.1250255,336.2098533,3751.0,4.75718,0.518,146.87585,-77.296816,10.42,34.6633,CANDIDATE
1216.01,141527965,PC,4.5541831,7.8146963,187.8286128,0.8887417,694.0557871,54.8401357,4280.0,4.61209,0.635812,87.714849,-75.688563,11.546,99.5413,CANDIDATE
1217.01,248092710,PC,41.4856125,6.6899368,959.7522291,12.5121956,1035.0005398,271.196017,6354.0,4.24472,3.4868701,193.260548,-44.09936,9.6517,463.223,CANDIDATE
1218.01,294781547,PC,13.7738265,2.9992376,338.2166234,1.8971927,730.4597521,67.2831271,5455.96,4.46737,1.01825,71.484109,-68.761805,10.3869,135.689,CANDIDATE
1219.01,294981566,PC,1.9142544,3.256,248.0,2.04421,2462.0,6105.33,6734.0,4.18582,1.59,72.332562,-67.368745,10.1207,301.291,CANDIDATE
122.01,231702397,CP,5.0780325,1.2100353,5923.1283069,2.6347763,431.253644,8.1743139,3318.0,4.9581,0.334125,332.948236,-58.946085,13.084,62.118,CONFIRMED
1220.01,319259194,APC,70.3607265,1.0325441,1353.9678246,8.2807306,685.259664,52.1124723,6308.0,3.98679,2.0982201,71.650779,-78.561605,9.5298,273.698,CANDIDATE
1221.01,349095149,CP,91.6827832,9.7504857,713.2183569,3.239855,399.0780255,5.9944903,5802.0,4.44521,1.01814,107.921025,-65.508857,10.0564,138.411,CONFIRMED
1222.01,374997123,PC,10.1944993,2.2648785,317.3261147,2.7392825,994.4291411,231.1087411,6082.0,4.33287,1.32661,99.224785,-63.079384,10.3014,226.932,CANDIDATE
1223.01,382437043,FP,14.64319,2.5483426,242.7923919,3.41248,1134.2791474,391.2017546,6516.0,3.99366,2.04178,117.214876,-63.720125,9.3109,237.7,FALSE POSITIVE
1224.01,299798795,CP,4.1782656,1.675904,2537.6781602,2.1023854,492.7241583,13.9295288,3442.0,4.893,0.404403,37.197836,-80.899105,11.556,37.3312,CONFIRMED
1224.02,299798795,CP,17.9453645,3.0740072,5480.684864,3.3839124,303.1226876,1.9952383,3442.0,4.893,0.404403,37.197836,-80.899105,11.556,37.3312,CONFIRMED
1225.01,150428703,PC,13.896396,3.5885605,748.5332881,2.4586343,686.1495861,52.3837065,5522.87,4.67156,0.888163,97.166308,-64.596432,11.7582,252.615,CANDIDATE
1225.02,150428703,PC,8.1213102,3.1040945,594.6443745,2.3157186,820.6868999,107.208941,5522.87,4.67156,0.888163,97.166308,-64.596432,11.7582,252.615,CANDIDATE
1226.01,177115354,PC,3.9287851,1.8165271,485.9762569,2.329279,1123.4398689,376.4612937,5668.15,4.52573,0.986943,103.754836,-69.867129,11.5514,257.93,CANDIDATE
1227.01,360156606,CP,27.3613778,4.0586418,20690.6684294,6.4522449,243.7718547,0.8345555,3050.0,4.438,0.44128,186.767363,-72.45185,13.802,100.641,CONFIRMED
1228.01,300038935,CP,29.0497517,7.117,318.0,2.84674,1115.0,257.066,8208.0,4.25979,1.8,107.843685,-68.83334,9.0963,272.217,CONFIRMED
1229.01,140760434,APC,31.8132264,11.2567164,11479.375547,21.6314984,672.8454841,48.4375724,6028.84,3.96199,1.98893,74.130396,-74.920333,10.779,254.584,CANDIDATE
123.01,290131778,CP,3.3088922,6.114,4736.0,24.9862,3184.0,17074.7,6188.0,4.27166,2.62,319.699588,-26.616374,7.87598,161.498,CONFIRMED
1230.01,287156968,CP,25.0571312,7.5424225,533.486013,3.2396838,688.6094029,53.1389289,5696.0,4.26563,1.15281,118.129594,-83.825063,9.6245,143.138,CONFIRMED
1231.01,447061717,CP,24.2454967,3.3725583,6260.6703602,3.878568,122.2177444,0.05273,3535.0,4.84874,0.465271,156.74726,-52.467872,10.2565,27.6227,CONFIRMED
1232.01,364395234,PC,14.2545623,4.7250029,7899.6939555,10.7048234,785.7055082,90.0658585,5739.0,4.28235,1.09597,116.501399,-61.879794,11.7835,328.604,CANDIDATE
1233.01,260647166,CP,14.1758947,3.7543827,907.1324529,2.6231641,690.9961983,53.8795095,5723.87,4.438,0.864173,186.574063,-51.363052,8.6522,64.5978,CONFIRMED
1233.02,260647166,CP,19.5901578,4.002861,1182.6678641,3.0026428,620.3638839,35.0031418,5723.87,4.438,0.864173,186.574063,-51.363052,8.6522,64.5978,CONFIRMED
1233.03,260647166,CP,6.2036219,3.01098,548.9044399,2.056748,910.1452592,162.1675094,5723.87,4.438,0.864173,186.574063,-51.363052,8.6522,64.5978,CONFIRMED
1233.04,260647166,CP,3.79589,2.4602856,317.5272928,1.553135,1072.0653989,312.1807495,5723.87,4.438,0.864173,186.574063,-51.363052,8.6522,64.5978,CONFIRMED
1234.01,90504905,FP,2.2645386,3.8193701,15019.9420903,5.1936764,616.7174475,34.1873897,3443.0,4.81617,0.411471,290.57223,26.319493,13.7991,104.912,FALSE POSITIVE
1235.01,103633434,CP,3.4447015,1.912,796.0,2.00495,1086.0,231.437,3912.0,4.62642,0.63,152.218255,69.27662,9.91924,39.6345,CONFIRMED
1238.01,153951307,CP,3.2947689,1.7483103,1324.0402774,2.5248559,700.5995436,56.9377632,3853.0,4.63168,0.62326,201.382339,68.836068,11.2582,70.7145,CONFIRMED
1238.02,153951307,CP,0.7645807,1.07057,394.9832006,1.2407226,1140.0845694,399.2723837,3853.0,4.63168,0.62326,201.382339,68.836068,11.2582,70.7145,CONFIRMED
1239.01,154716798,CP,12.6396982,3.3830702,3292.6812864,4.6025162,640.0266601,39.6563977,5217.0,4.59186,0.789425,158.011286,84.030377,10.7192,126.903,CONFIRMED
124.01,29831208,APC,1.8428078,1.449,1950.0,21.2705,1785.0,1687.83,5080.0,4.48159,4.09,66.58263,-67.806354,11.1311,809.252,CANDIDATE
1241.01,159107668,PC,4.7802597,1.4588658,1015.4550043,7.6126429,1654.2989516,1770.0151344,5826.0,3.7213,2.3387201,289.73973,44.647347,11.1634,546.522,CANDIDATE
1242.01,198212955,PC,0.3814849,0.565,570.0,2.0605,1539.0,931.396,4255.0,4.55641,0.71,248.553295,60.195927,11.598,110.015,CANDIDATE
1243.01,219698776,PC,4.6595169,0.9011821,1725.1706259,2.1961507,519.9004855,17.2664038,3489.0,4.74553,0.490729,135.732641,71.636416,11.1966,43.1865,CANDIDATE
1244.01,219850915,CP,6.4002807,2.1559875,1026.6018729,2.2730301,699.0536347,56.4368797,4599.0,4.58487,0.720551,256.279559,69.519093,11.0157,102.551,CONFIRMED
1245.01,229781583,PC,4.8204512,1.756,1930.0,2.36747,572.0,17.8782,3692.0,4.71598,0.52,283.53553,69.633534,12.1819,80.0982,CANDIDATE
1246.01,230127302,CP,18.6548829,5.4431451,1495.4449473,4.3869878,585.8091542,27.832077,5141.0,4.49143,0.876154,251.11587,70.429992,11.1802,169.422,CONFIRMED
1246.02,230127302,CP,4.3074513,2.3379196,1094.8419495,3.2819879,954.8757629,196.4755358,5141.0,4.49143,0.876154,251.11587,70.429992,11.1802,169.422,CONFIRMED
1246.03,230127302,CP,5.9041278,2.7678313,773.9266468,2.4489454,859.6105665,129.0410781,5141.0,4.49143,0.876154,251.11587,70.429992,11.1802,169.422,CONFIRMED
1246.04,230127302,CP,37.9251983,3.5345219,1370.7888539,3.241643,462.4282696,10.8068346,5141.0,4.49143,0.876154,251.11587,70.429992,11.1802,169.422,CONFIRMED
1247.01,232540264,CP,15.9234883,4.021,493.0,2.18203,735.0,48.5414,5711.85,4.38315,1.08,227.867864,71.841296,8.4724,73.8713,CONFIRMED
1248.01,232612416,CP,4.3601536,2.3408909,5592.2909183,6.9564258,961.6063113,202.0738994,5227.0,4.50479,0.874131,259.023592,63.105607,11.1153,168.735,CONFIRMED
1249.01,232976128,CP,13.0791581,2.97,1143.0,3.25485,735.0,48.6058,5453.0,4.41707,1.0,200.561576,66.308533,10.2108,139.49,CONFIRMED
125.01,52368076,CP,4.6517186,2.709,978.0,2.66889,1343.0,540.772,5154.0,4.47072,0.85,23.593425,-66.676349,10.1985,111.059,CONFIRMED
125.02,52368076,CP,9.1549418,2.457,1101.0,2.62011,710.0,42.2592,5154.0,4.47072,0.85,23.593425,-66.676349,10.1985,111.059,CONFIRMED
125.03,52368076,CP,19.9815709,2.724,909.0,2.54717,562.0,16.5853,5154.0,4.47072,0.85,23.593425,-66.676349,10.1985,111.059,CONFIRMED
125.04,52368076,PC,,4.6235211,738.7670156,2.9700035,465.178087,11.0661868,5154.0,4.47072,0.852266,23.593425,-66.676349,10.1985,111.059,CANDIDATE
1250.01,233059608,FA,1.4415044,0.9274524,547.3172736,3.8345209,2198.3076824,5519.1845,6603.0,4.438,1.58365,269.807391,64.142644,6.895,66.3631,FALSE POSITIVE
1251.01,233120979,APC,5.9630544,2.951,11000.0,10.0859,,112.667,5273.0,4.438,0.94,273.529238,62.858243,10.6479,185.952,CANDIDATE
1252.01,233211762,PC,1.1219715,0.8226121,3997.6445916,3.9968417,1479.5361862,1132.461295,5780.0,4.67672,0.624,266.686079,70.784502,12.0623,123.8346,CANDIDATE
1253.01,233684822,FP,4.6756655,1.914,738.0,4.03134,1085.0,230.204,5779.0,4.88162,1.45,260.902889,64.862363,9.89947,185.23,FALSE POSITIVE
1254.01,236714379,APC,1.0180114,1.1353639,2618.9492168,6.5875997,1801.3210938,2488.20146,5451.0,4.33923,1.0933,239.201466,65.888838,10.794,199.039,CANDIDATE
1255.01,237222864,CP,10.288886,1.391,854.0,2.63881,483.0,9.06856,5126.0,4.49772,0.87,296.24462,74.062858,9.1416,65.9501,CONFIRMED
1256.01,274762761,FP,1.0332441,3.8017836,26111.5081972,4.087988,516.1833775,16.7778791,2972.0,5.15741,0.156193,301.346363,38.228325,13.5608,,FALSE POSITIVE
1258.01,288132261,PC,10.2613397,4.855,726.0,3.60391,1152.0,372.358,6124.0,4.15391,1.49,209.484313,79.583322,9.13619,154.944,CANDIDATE
1259.01,288735205,CP,3.4779776,2.5103489,27021.6932424,12.5541925,897.2038496,153.1388971,4699.0,4.54638,0.765001,282.100166,79.256476,11.1534,118.106,CONFIRMED
1260.01,355867695,CP,3.1274634,1.9812695,1331.83693,2.5802896,813.0378617,103.2675998,4225.0,4.5756,0.693431,157.144071,65.854199,10.8116,73.5977,CONFIRMED
1260.02,355867695,CP,7.4931613,1.9339295,1650.6470497,2.7733674,607.6028794,32.2107098,4225.0,4.5756,0.693431,157.144071,65.854199,10.8116,73.5977,CONFIRMED
1260.03,355867695,CP,49.825166,3.8714976,2059.4069037,3.8319135,323.1161011,2.5760566,4225.0,4.5756,0.693431,157.144071,65.854199,10.8116,73.5977,CONFIRMED
1261.01,356311210,PC,18.0574016,3.592177,1198.0572128,3.8092663,704.2235859,58.1250403,5897.0,4.45922,1.01,268.016064,53.730699,10.6965,199.964,CANDIDATE
1262.01,365938305,PC,20.8774413,3.562,771.0,2.16145,572.0,17.8402,5396.0,4.50457,0.9,180.726502,74.061009,9.5966,93.2276,CANDIDATE
1263.01,406672232,PC,1.0214555,1.252,319.0,1.46266,1449.0,733.19,5098.0,4.54682,0.82,309.353641,22.654366,8.5325,46.5539,CANDIDATE
1264.01,416195870,PC,2.7441672,1.418,5650.0,7.84317,1009.0,172.233,5040.0,4.38482,0.97,287.242092,57.344126,10.634,141.755,CANDIDATE
1266.01,467179528,CP,10.8948421,2.0719394,3168.3853584,2.4691414,390.8242112,5.5137471,3618.0,4.79432,0.435666,197.996583,65.833697,11.0402,36.0118,CONFIRMED
1266.02,467179528,CP,18.8016111,1.9093524,1686.7881033,1.9112282,325.8292621,2.6636757,3618.0,4.79432,0.435666,197.996583,65.833697,11.0402,36.0118,CONFIRMED
1268.01,142394656,CP,8.157721,3.788,10273.0,9.31888,860.0,91.0972,5091.2,4.47,0.9,198.388583,62.30538,10.1495,109.557,CONFIRMED
1269.01,198241702,CP,4.2529641,2.5733867,758.584999,2.3483383,994.5309519,231.2034004,5591.0,4.38111,0.848906,249.69664,64.559181,10.9897,172.138,CONFIRMED
1269.02,198241702,PC,9.2378703,2.535,660.0,2.22995,757.0,54.6767,5591.0,4.38111,0.85,249.69664,64.559181,10.9897,172.138,CANDIDATE
127.01,234523599,CP,3.7955178,2.0198135,52278.9940979,10.3261619,525.9431131,18.0832336,3424.0,4.438,0.445372,15.551889,-61.756133,14.1266,140.225,CONFIRMED
1270.01,237200747,FP,14.3034613,3.135,48840.0,18.4949,551.0,15.38,5056.6,4.53,0.83,293.032494,74.891073,11.463,171.138,FALSE POSITIVE
1272.01,417948359,CP,3.3159772,1.494,2770.0,4.5947,923.0,120.595,4972.7,4.54,0.81,199.196204,49.861059,11.0244,137.572,CONFIRMED
1273.01,445859771,CP,4.6313014,1.435,4860.0,9.34848,1078.0,225.013,5736.0,4.39,1.07,214.120856,58.390253,10.418,177.118,CONFIRMED
1274.01,459969957,PC,19.3203478,4.215,13910.0,9.38964,534.0,13.544,4968.1,4.5,0.8,254.816154,65.747438,11.8994,178.141,CANDIDATE
1275.01,13499636,FA,11.3246821,5.9704136,1937.5829721,4.2917226,707.3693882,59.1706102,5518.0,4.59176,0.824734,320.201905,28.055829,10.5954,138.591,FALSE POSITIVE
1276.01,43064903,FA,6.261169,2.0369188,4005.022808,1.3468319,414.5815396,6.9816945,3145.0,5.04431,0.211257,302.669134,40.668628,12.5405,24.5209,FALSE POSITIVE
1277.01,153949511,FA,,4.6,1405.9675071,3.2287724,661.2039892,45.1713284,5544.0,4.5609,0.857648,172.747799,66.796529,9.76775,100.772,FALSE POSITIVE
1277.02,153949511,PC,14.8559691,3.711,1127.0,2.72638,788.0,64.0545,5544.0,4.5609,0.86,172.747799,66.796529,9.76775,100.772,CANDIDATE
1278.01,163539739,CP,14.4751062,1.6182484,9618.5798534,8.6976173,407.866275,6.5402175,3841.0,4.69364,0.55035,320.478444,35.648625,11.7819,75.5759,CONFIRMED
1279.01,224297258,CP,9.6141636,3.4271882,933.6532689,3.2264735,749.8978043,74.7359105,5477.0,4.5707,0.840608,185.062873,56.201409,9.99454,107.055,CONFIRMED
128.01,391949880,CP,4.9404714,1.954,455.0,2.3216,1178.0,320.012,6086.0,4.26269,1.13,79.520938,-80.964384,7.9849,68.4727,CONFIRMED
1280.01,230017324,PC,9.6926392,3.0182304,1838.2370548,3.289074,626.5734732,36.4257934,4665.0,4.56182,0.746003,291.465322,61.776153,10.6355,92.4381,CANDIDATE
1281.01,232971294,PC,6.390888,3.766,435.0,2.47201,1227.0,376.532,6191.0,4.27017,1.32,199.442645,71.721051,9.6635,178.259,CANDIDATE
1284.01,267561446,FP,1.283251,2.012261,1961.318203,2.558112,923.6720985,172.0252913,3855.0,4.68499,0.560391,311.513651,56.86715,12.5313,110.246,FALSE POSITIVE
1285.01,274662200,FP,1.2284388,1.9190118,1229.4965125,1.866263,841.1003116,118.2802346,3526.0,4.71105,0.53023,316.86724,46.865373,10.9313,41.9934,FALSE POSITIVE
1286.01,277507814,APC,0.6166953,0.712,1089.0,10.4852,2958.0,12724.9,6588.0,4.1855,1.57,310.953619,59.576628,10.1653,278.771,CANDIDATE
1287.01,352764091,PC,9.6001126,4.9882857,380.4193796,2.4070295,950.8147029,193.1543783,5891.0,4.30161,1.2103699,308.747621,63.474938,8.593,92.7225,CANDIDATE
1288.01,365733349,CP,2.6998294,2.208,2798.0,4.94551,1639.0,1198.41,6180.0,4.57956,0.92,313.167029,65.608783,9.93119,114.865,CONFIRMED
1289.01,408203470,FP,0.581322,1.3261177,3206.6010016,2.2014886,952.4881815,194.5178158,3446.0,4.83941,0.38621,307.210941,33.413959,12.9984,89.21544,FALSE POSITIVE
129.01,201248411,CP,0.980972,0.5405036,6178.392421,5.9162923,1320.951709,719.5629045,4486.0,4.49914,0.764401,0.185606,-54.830823,9.9005,61.7856,CONFIRMED
1291.01,198186769,PC,7.16199,7.668,800.0,5.05452,1649.0,1230.42,6229.0,4.0,1.81,245.818009,62.925121,10.8722,428.123,CANDIDATE
1292.01,199688472,FP,1.4412175,1.666,12927.0,17.0442,1626.0,1160.55,5672.9,4.13,1.46,253.14033,57.97415,9.84566,190.403,FALSE POSITIVE
1293.01,202504234,PC,1.6849938,0.916,990.0,3.76716,1198.0,342.918,5923.0,4.38,1.11,230.310094,63.565285,10.8605,239.983,CANDIDATE
1294.01,219015370,CP,3.9152737,2.562,3350.0,9.43435,1170.0,311.498,5714.0,4.05,1.58,223.092641,70.476557,10.9458,332.648,CONFIRMED
1295.01,219852584,CP,3.1968838,3.7533697,7958.980656,14.9685779,1671.1249287,1843.1329908,6470.0,4.15,1.59715,256.672203,67.871503,10.7973,388.227,CONFIRMED
1296.01,219854185,CP,3.9443668,4.8652146,6732.488454,14.5727196,1461.6208264,1078.5986988,5494.0,3.93,1.75475,256.770639,70.238481,10.8041,323.265,CONFIRMED
1297.01,229536616,FP,3.93034,3.667,9724.58,14.8838,,815.91,6292.0,,1.37,195.821133,67.823436,10.9873,283.32,FALSE POSITIVE
1298.01,237104103,CP,4.5371361,4.042155,4199.7558754,9.8153513,1326.6264827,732.0077048,5731.0,4.1,1.48668,241.322901,70.19004,10.9585,319.036,CONFIRMED
1299.01,258777134,FP,5.929405,3.719,16410.0,,,,,,,286.74788,71.7136,10.451,,FALSE POSITIVE
130.01,263003176,CP,14.3392144,4.6064739,392.6346872,2.2963233,841.9410276,118.7538488,6295.7,4.438,1.1374201,12.546778,-83.743767,7.4371,57.5846,CONFIRMED
1301.01,356867115,CP,6.0964074,2.3632965,1142.4891745,2.5856853,737.3642914,69.8633506,4820.4,4.6,0.731699,275.862543,71.581748,10.5216,90.8693,CONFIRMED
1301.02,356867115,PC,,8.0555709,2143.3712267,4.258255,177.5215972,0.2347069,4820.4,4.6,0.731699,275.862543,71.581748,10.5216,90.8693,CANDIDATE
1302.01,441797803,PC,5.6666168,3.604,9780.0,14.8589,1277.0,442.536,6530.0,4.23,1.47,264.378942,73.261193,10.6724,339.455,CANDIDATE
1303.01,185405474,FP,1.56029,2.751,1690.0,18.4825,3900.0,38412.5,6897.0,3.89,2.29,301.717674,45.499227,9.87278,387.708,FALSE POSITIVE
1304.01,186000935,FP,8.8735214,4.059,1949.0,6.0401,1591.0,1064.98,5992.0,4.34,1.18,303.072972,44.495878,9.76577,156.338,FALSE POSITIVE
1305.01,232679662,FP,7.8513774,6.699,21571.0,,,,,,,282.474539,55.26639,10.3018,875.061,FALSE POSITIVE
1306.01,233735068,FP,7.6869063,4.652,4500.0,23.7824,1409.0,655.022,5147.3,,3.07,277.476856,61.049501,10.0194,364.477,FALSE POSITIVE
1307.01,236815160,APC,2.534612,1.978,5185.2815163,,1193.0,336.934,5009.6,,,283.637489,59.763193,10.7967,,CANDIDATE
